,일시,eocs지역명,평균기온(°C),평균최고기온(°C),평균최저기온(°C),평균상대습도(%),최소상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),최대풍속(m/s),합계 일조시간(hr),일조율(%),최심적설(cm),평균지면온도(°C)
133,2021-02,대구경북,3.466666666666667,9.893333333333334,-2.4066666666666667,54.0,14.0,16.85333333333333,2.6333333333333333,10.020000000000001,197.7,64.94933333333333,1.7066666666666666,3.8333333333333335
134,2021-02,대전충청,2.661538461538462,8.738461538461538,-3.146153846153846,59.76923076923077,10.307692307692308,13.600000000000001,1.9,7.907692307692307,193.3153846153846,64.06769230769231,1.1307692307692307,3.3538461538461535
135,2021-02,부산경남,5.44375,11.71875,-0.16874999999999993,54.5625,9.75,37.91875,2.1,8.975,191.18125,62.4925,0.0,5.6312500000000005
136,2021-02,서울,2.7,7.9,-2.2,56.0,18.0,7.1,2.6,7.5,181.0,59.74,4.3,2.3
137,2021-02,인천,1.8333333333333333,6.2,-2.3666666666666667,62.333333333333336,13.333333333333334,7.666666666666667,3.6333333333333333,11.866666666666665,186.66666666666666,61.653333333333336,2.033333333333333,2.2666666666666666
138,2021-02,전북,3.45,9.42,-1.92,65.2,15.2,28.03,2.02,8.93,176.10999999999999,57.824,0.18,3.96
139,2021-02,제주,9.3,13.0,6.025,66.25,23.5,54.650000000000006,4.475,13.350000000000001,160.65,52.1375,0.875,9.35
140,2021-03,강원,7.292857142857143,13.450000000000001,1.7142857142857142,64.21428571428571,10.857142857142858,101.2,1.7285714285714284,8.192857142857143,205.15714285714284,55.26571428571429,3.371428571428571,7.885714285714286
141,2021-03,경기,7.9,14.88,1.8399999999999999,69.0,16.2,106.24000000000001,1.54,7.26,220.94,59.51800000000001,0.06,9.26
142,2021-03,광주전남,9.828571428571427,15.428571428571429,4.807142857142857,71.5,17.071428571428573,136.52857142857144,2.5714285714285716,10.478571428571428,218.27142857142857,58.74357142857143,0.0,11.292857142857143
143,2021-03,대구경북,8.633333333333333,14.56,2.9,65.6,12.933333333333334,97.18,2.1733333333333333,9.246666666666666,194.0,52.45733333333333,0.6933333333333334,10.053333333333335
144,2021-03,대전충청,8.2,14.776923076923076,2.1846153846153844,66.92307692307692,10.153846153846153,90.56923076923077,1.5538461538461539,7.238461538461538,203.45384615384617,54.926923076923075,0.015384615384615385,9.76923076923077
145,2021-03,부산경남,10.3375,16.381249999999998,4.85625,65.8125,13.5,146.675,1.85,8.35625,211.49375,56.93625,0.0,11.6625
146,2021-03,서울,9.0,14.8,4.3,63.0,19.0,110.9,2.4,6.9,213.0,57.37,2.3,9.7
147,2021-03,인천,6.8999999999999995,11.433333333333332,3.033333333333333,70.66666666666667,14.666666666666666,87.93333333333334,2.9,10.166666666666666,215.20000000000002,57.97,0.13333333333333333,8.133333333333333
148,2021-03,전북,8.540000000000001,15.190000000000001,2.84,72.0,16.0,95.77000000000001,1.7600000000000002,8.690000000000001,201.65,54.282000000000004,0.0,10.08
149,2021-03,제주,12.525,16.175,9.0,70.25,17.75,140.825,3.625,12.425,192.15,51.682500000000005,0.0,13.7
150,2021-04,강원,11.921428571428573,18.014285714285712,5.95,58.214285714285715,12.428571428571429,102.7,1.8571428571428572,8.071428571428571,221.56428571428572,55.996428571428574,0.0,14.607142857142858
151,2021-04,경기,13.16,19.78,6.88,60.6,16.2,100.52000000000001,1.7399999999999998,7.340000000000001,222.9,56.367999999999995,0.0,15.280000000000001
152,2021-04,광주전남,13.792857142857143,19.32857142857143,8.557142857142857,61.57142857142857,15.285714285714286,64.4,2.757142857142857,10.364285714285714,233.17857142857142,59.44214285714286,0.0,16.62142857142857
153,2021-04,대구경북,12.68,18.946666666666665,6.5600000000000005,58.8,15.133333333333333,79.09333333333333,2.386666666666667,8.62,225.70666666666665,57.26533333333334,0.0,16.16
154,2021-04,대전충청,13.238461538461538,19.623076923076923,6.946153846153846,56.53846153846154,13.23076923076923,59.74615384615385,1.830769230769231,9.207692307692309,217.34615384615384,55.27846153846154,0.0,15.830769230769231
155,2021-04,부산경남,14.1125,20.575,8.15625,57.3125,13.1875,80.24375,1.94375,8.4125,237.6375,60.486875,0.0,17.26875
156,2021-04,서울,14.2,19.5,9.5,54.0,18.0,124.1,2.6,7.1,208.6,52.74,0.0,15.7
157,2021-04,인천,12.166666666666666,16.566666666666666,8.200000000000001,62.0,12.333333333333334,97.23333333333333,3.1666666666666665,10.033333333333333,227.4333333333333,57.48333333333333,0.0,14.033333333333333
158,2021-04,전북,13.26,19.759999999999998,7.220000000000001,59.7,15.0,38.96,2.0300000000000002,9.690000000000001,225.0,57.221000000000004,0.0,15.65
159,2021-04,제주,15.35,19.225,11.975,65.75,15.25,109.175,3.7,12.825,230.2,58.927499999999995,0.0,18.725
160,2021-05,강원,15.5,21.142857142857142,10.242857142857144,69.07142857142857,15.928571428571429,159.42857142857142,1.707142857142857,8.607142857142858,201.81428571428572,45.87357142857143,0.0,18.357142857142858
161,2021-05,경기,16.06,21.98,10.76,76.4,22.2,192.9,1.54,7.42,199.92000000000002,45.402,0.0,18.7
162,2021-05,광주전남,17.52857142857143,22.707142857142856,12.62142857142857,71.78571428571429,20.285714285714285,119.43571428571428,2.507142857142857,9.65,215.85,49.85857142857143,0.0,20.57857142857143
163,2021-05,대구경북,16.306666666666665,22.1,10.893333333333334,70.06666666666666,17.266666666666666,129.97333333333333,2.02,8.72,198.50666666666666,45.354,0.0,19.573333333333334
164,2021-05,대전충청,16.361538461538462,22.115384615384617,10.992307692307692,72.0,19.153846153846153,145.26153846153846,1.6307692307692307,7.761538461538462,191.80769230769232,43.91538461538461,0.0,19.007692307692306
165,2021-05,부산경남,17.7625,23.3,12.65,69.0625,15.3125,133.45625,1.84375,8.8,204.28125,47.148125,0.0,20.75625
166,2021-05,서울,17.1,21.9,12.8,68.0,25.0,183.1,2.4,8.4,203.7,46.25,0.0,18.8
167,2021-05,인천,15.466666666666667,19.766666666666666,11.466666666666667,73.66666666666667,20.333333333333332,166.5666666666667,3.033333333333333,10.633333333333333,229.33333333333334,52.04666666666666,0.0,18.5
168,2021-05,전북,16.830000000000002,22.669999999999998,11.190000000000001,71.3,20.9,109.72,2.05,8.379999999999999,199.7,46.317,0.0,19.259999999999998
169,2021-05,제주,18.575,22.625,15.15,76.5,18.5,136.54999999999998,3.4,11.45,234.45,54.4225,0.0,21.575
170,2021-06,강원,20.571428571428573,25.728571428571428,16.3,77.21428571428571,25.571428571428573,78.69285714285715,1.4214285714285713,6.8999999999999995,184.28571428571428,41.683571428571426,0.0,24.435714285714287
171,2021-06,경기,21.84,27.380000000000003,17.32,80.4,36.0,64.86,1.26,6.26,199.34,45.144,0.0,25.54
172,2021-06,광주전남,22.323076923076922,26.93846153846154,18.515384615384615,78.84615384615384,32.15384615384615,112.92307692307692,2.0692307692307694,8.776923076923076,213.76923076923077,49.38307692307693,0.0,26.146153846153844
173,2021-06,대구경북,21.293333333333333,26.353333333333335,16.9,76.26666666666667,27.4,57.626666666666665,1.66,6.433333333333334,186.06666666666666,42.43266666666667,0.0,25.71333333333333
174,2021-06,대전충청,22.092307692307692,27.384615384615383,17.56923076923077,75.53846153846153,27.076923076923077,77.64615384615385,1.3923076923076925,6.292307692307692,199.87692307692308,45.559230769230766,0.0,25.653846153846153
175,2021-06,부산경남,22.2375,27.25,18.10625,77.0,28.125,125.10625,1.425,5.79375,192.8375,44.413125,0.0,25.74375
176,2021-06,서울,22.8,27.6,18.9,73.0,36.0,104.6,2.2,7.8,185.5,41.96,0.0,25.2
177,2021-06,인천,20.333333333333332,24.433333333333334,17.099999999999998,81.33333333333333,28.666666666666668,95.06666666666666,2.3666666666666667,9.5,194.73333333333335,44.04333333333333,0.0,24.3
178,2021-06,전북,22.16,27.589999999999996,17.73,76.4,26.5,123.08,1.59,7.44,201.62,46.237,0.0,25.610000000000003
179,2021-06,제주,22.75,26.075000000000003,20.225,86.25,33.25,172.075,2.6750000000000003,8.2,197.75,45.955,0.0,26.425
180,2021-07,강원,25.307142857142857,30.592857142857145,21.17142857142857,80.5,38.785714285714285,144.65714285714287,1.207142857142857,5.571428571428571,236.14285714285714,52.58642857142858,0.0,30.685714285714287
181,2021-07,경기,26.619999999999997,31.82,22.46,81.4,38.2,118.04,1.1800000000000002,6.180000000000001,233.58,52.062,0.0,30.860000000000003
182,2021-07,광주전남,26.307142857142857,30.307142857142857,23.057142857142857,82.85714285714286,49.142857142857146,392.34285714285716,2.2,9.121428571428572,192.97142857142856,43.74142857142857,0.0,29.75
183,2021-07,대구경북,25.39333333333333,30.42,21.413333333333334,80.73333333333333,40.333333333333336,188.50666666666666,1.5,6.5600000000000005,212.20666666666665,47.61533333333333,0.0,30.89333333333333
184,2021-07,대전충청,26.415384615384614,31.43846153846154,22.323076923076922,78.46153846153847,37.76923076923077,181.45384615384617,1.3461538461538463,6.93076923076923,220.57692307692307,49.74307692307692,0.0,30.45384615384615
185,2021-07,부산경남,26.3,30.95,22.75625,81.5,44.25,358.45625,1.5125,7.20625,194.08125,44.11,0.0,29.825
186,2021-07,서울,28.1,32.2,24.6,71.0,37.0,168.3,2.0,7.4,195.2,43.51,0.0,29.7
187,2021-07,인천,25.766666666666666,29.46666666666667,22.7,77.66666666666667,33.666666666666664,69.26666666666667,2.1666666666666665,7.866666666666667,243.93333333333337,54.34,0.0,30.933333333333334
188,2021-07,전북,26.22,31.15,22.28,80.0,39.9,224.89000000000001,1.46,7.2700000000000005,196.0,44.214,0.0,29.53
189,2021-07,제주,26.925,29.675,24.8,88.25,57.0,201.65,3.3,9.625,168.775,38.5625,0.0,29.075
190,2021-08,강원,23.45,27.87857142857143,20.207142857142856,82.21428571428571,40.357142857142854,247.79999999999998,1.3285714285714287,6.7,122.09285714285714,29.020000000000003,0.0,26.407142857142855
191,2021-08,경기,24.66,29.4,21.04,83.0,43.2,168.82,1.22,6.92,145.78,34.622,0.0,27.880000000000003
192,2021-08,광주전남,25.97142857142857,30.17142857142857,22.792857142857144,84.42857142857143,45.42857142857143,280.39285714285717,1.8785714285714286,9.121428571428572,177.17142857142858,42.62642857142857,0.0,28.764285714285712
193,2021-08,대구경북,24.166666666666668,28.59333333333333,20.98,84.66666666666667,41.266666666666666,292.5866666666667,1.4666666666666666,7.1866666666666665,123.65333333333334,29.494000000000003,0.0,27.433333333333334
194,2021-08,대전충청,24.715384615384615,29.184615384615384,21.307692307692307,81.61538461538461,42.0,249.05384615384614,1.2615384615384615,7.023076923076923,140.12307692307692,33.61538461538461,0.0,28.076923076923077
195,2021-08,부산경남,25.85,30.5,22.59375,82.4375,41.1875,367.14375,1.4437499999999999,8.26875,155.175,37.191874999999996,0.0,28.69375
196,2021-08,서울,25.9,29.7,22.8,74.0,39.0,211.2,2.1,8.3,127.3,30.24,0.0,28.2
197,2021-08,인천,24.53333333333333,28.0,21.766666666666666,80.0,39.666666666666664,256.0,2.266666666666667,8.266666666666667,171.13333333333333,40.61333333333334,0.0,27.766666666666666
198,2021-08,전북,25.09,29.97,21.630000000000003,82.9,42.8,346.12,1.41,7.81,158.17000000000002,37.977,0.0,28.189999999999998
199,2021-08,제주,26.65,29.45,24.45,88.0,54.0,290.175,2.9,13.450000000000001,186.4,44.975,0.0,28.55
200,2021-09,강원,19.900000000000002,24.785714285714285,15.978571428571428,80.64285714285714,36.785714285714285,135.3,1.3499999999999999,6.05,163.75,44.010714285714286,0.0,22.664285714285715
201,2021-09,경기,21.220000000000002,26.6,16.880000000000003,80.4,41.4,145.84,1.34,5.82,182.42000000000002,48.910000000000004,0.0,23.28
202,2021-09,광주전남,22.65,26.571428571428573,19.478571428571428,81.92857142857143,44.92857142857143,117.29285714285713,2.2857142857142856,8.864285714285714,125.51428571428572,34.115,0.0,24.150000000000002
203,2021-09,대구경북,20.56,25.09333333333333,16.926666666666666,82.93333333333334,39.666666666666664,152.69333333333333,1.6866666666666668,6.526666666666666,131.71333333333334,35.354,0.0,23.246666666666666
204,2021-09,대전충청,21.346153846153847,26.138461538461538,17.323076923076922,79.46153846153847,38.38461538461539,198.12307692307692,1.5153846153846153,6.346153846153846,162.87692307692308,43.839999999999996,0.0,23.676923076923078
205,2021-09,부산경남,22.125,26.4625,18.85625,81.0625,40.25,127.5625,1.46875,6.69375,109.275,29.49875,0.0,23.85625
206,2021-09,서울,22.6,26.9,18.8,71.0,38.0,131.0,2.3,7.1,182.0,48.82,0.0,24.6
207,2021-09,인천,21.8,25.433333333333337,18.633333333333336,73.66666666666667,35.0,142.0,2.6666666666666665,9.466666666666667,203.53333333333333,54.580000000000005,0.0,23.366666666666664
208,2021-09,전북,21.89,26.55,18.06,79.3,37.3,134.0,1.64,7.7,142.57,38.315999999999995,0.0,24.14
209,2021-09,제주,24.475,27.325,22.125,84.25,49.5,491.3,3.45,13.1,154.55,41.6025,0.0,25.725
210,2021-10,강원,13.578571428571427,19.414285714285715,9.1,77.71428571428571,22.071428571428573,91.05,1.207142857142857,6.135714285714286,157.35714285714286,45.21928571428572,0.0,15.085714285714285
211,2021-10,경기,14.14,20.32,9.22,79.2,23.2,53.160000000000004,1.08,5.54,176.54000000000002,50.716,0.0,15.959999999999999
212,2021-10,광주전남,16.978571428571428,22.521428571428572,12.464285714285714,74.78571428571429,23.0,29.728571428571428,2.0214285714285714,9.357142857142858,214.05714285714288,61.042857142857144,0.0,18.52857142857143
213,2021-10,대구경북,14.726666666666667,20.993333333333336,10.066666666666666,78.46666666666667,23.733333333333334,87.38666666666667,1.54,7.633333333333334,174.26666666666668,49.91133333333333,0.0,16.906666666666666
214,2021-10,대전충청,14.5,20.892307692307693,9.538461538461538,78.23076923076923,24.53846153846154,40.07692307692308,1.123076923076923,6.053846153846154,190.53076923076924,54.74230769230769,0.0,16.992307692307694
215,2021-10,부산경남,16.6125,22.93125,11.8375,74.5,21.375,37.94375,1.3125,5.73125,203.79375,58.719375,0.0,18.3875
216,2021-10,서울,15.6,20.5,11.6,70.0,25.0,57.0,2.1,10.6,168.4,48.38,0.0,16.7
217,2021-10,인천,15.5,19.3,11.933333333333332,67.0,17.0,47.26666666666667,2.766666666666667,11.133333333333333,192.9333333333333,55.449999999999996,0.0,16.166666666666668
218,2021-10,전북,15.180000000000001,21.669999999999998,10.03,76.3,22.5,43.35,1.3599999999999999,6.68,210.32,60.1,0.0,17.490000000000002
219,2021-10,제주,20.0,23.475,17.0,72.0,35.75,46.625,3.1750000000000003,9.9,222.875,63.302499999999995,0.0,21.125
220,2021-11,강원,6.914285714285714,12.885714285714286,1.9857142857142858,65.21428571428571,16.642857142857142,37.19285714285714,1.7,8.414285714285715,171.94285714285712,56.550000000000004,0.0,6.335714285714286
221,2021-11,경기,6.7,13.180000000000001,1.44,75.4,25.0,64.76,1.2200000000000002,7.76,162.35999999999999,53.181999999999995,0.0,6.9
222,2021-11,광주전남,10.299999999999999,16.1,5.521428571428571,72.35714285714286,25.142857142857142,58.66428571428571,2.2,10.192857142857141,182.97857142857143,58.81642857142857,0.0,10.178571428571429
223,2021-11,대구경북,8.233333333333333,14.76,3.0533333333333332,67.33333333333333,19.933333333333334,40.04,1.9866666666666668,9.006666666666666,185.61333333333332,60.318666666666665,0.0,8.32
224,2021-11,대전충청,7.615384615384615,13.984615384615385,2.5,75.92307692307692,23.76923076923077,67.93846153846154,1.276923076923077,7.3076923076923075,165.25384615384615,54.283846153846156,0.03076923076923077,8.438461538461539
225,2021-11,부산경남,9.73125,16.50625,4.44375,66.25,17.8125,56.24375,1.525,7.73125,191.6,62.625625,0.0,9.60625
226,2021-11,서울,8.2,13.1,4.0,68.0,27.0,62.4,2.1,9.3,163.6,53.57,0.0,7.9
227,2021-11,인천,8.700000000000001,12.9,4.833333333333333,67.0,22.333333333333332,57.26666666666667,3.1,13.033333333333333,155.73333333333332,51.04333333333333,0.0,8.066666666666666
228,2021-11,전북,8.29,14.61,3.4,77.4,25.0,84.78,1.49,8.959999999999999,156.17000000000002,50.466,0.0,9.190000000000001
229,2021-11,제주,13.8,17.775,10.475,65.75,31.5,58.65,4.175,14.175,183.825,58.595,0.0,13.275
230,2021-12,강원,0.042857142857142795,5.25,-4.878571428571428,60.714285714285715,17.142857142857142,16.72142857142857,1.8142857142857143,8.285714285714286,179.43571428571428,60.278571428571425,2.978571428571428,-0.06428571428571424
231,2021-12,경기,-0.5599999999999999,5.04,-5.5200000000000005,67.6,22.2,7.960000000000001,1.3800000000000001,7.6,177.7,59.538,0.6799999999999999,0.07999999999999999
232,2021-12,광주전남,4.3,9.62857142857143,-0.2928571428571428,68.21428571428571,20.071428571428573,6.1499999999999995,2.742857142857143,10.814285714285715,170.14285714285714,55.56071428571429,2.314285714285714,4.321428571428571
233,2021-12,대구경북,2.066666666666667,8.013333333333334,-3.1133333333333337,59.0,16.866666666666667,12.606666666666667,2.453333333333333,10.593333333333334,188.41333333333333,62.457333333333324,3.853333333333333,1.8133333333333332
234,2021-12,대전충청,0.9230769230769231,6.561538461538461,-4.030769230769231,69.3076923076923,21.384615384615383,8.315384615384614,1.5076923076923079,7.292307692307692,165.5153846153846,55.06384615384616,0.7307692307692307,1.676923076923077
235,2021-12,부산경남,3.74375,9.85,-1.55,57.5,13.5625,2.675,1.875,8.59375,203.075,66.60187499999999,0.0,3.31875
236,2021-12,서울,0.6,5.1,-3.5,62.0,26.0,7.9,2.3,8.1,185.4,62.07,4.6,0.8
237,2021-12,인천,1.5666666666666667,5.566666666666666,-2.3,61.666666666666664,19.333333333333332,9.0,3.5,12.666666666666666,163.20000000000002,54.71,2.9,1.2
238,2021-12,전북,2.19,7.779999999999999,-2.56,71.5,20.5,12.919999999999998,1.7100000000000002,7.970000000000001,149.36,49.293,0.24,3.1
239,2021-12,제주,8.8,12.25,5.875,65.5,28.25,23.625,4.55,15.275,147.025,47.375,1.35,7.8500000000000005
240,2022-01,강원,-2.9285714285714284,2.9071428571428575,-8.421428571428573,57.92857142857143,15.571428571428571,3.3000000000000003,1.3928571428571428,6.607142857142857,202.59285714285716,66.0,0.9714285714285714,-2.585714285714286
241,2022-01,경기,-3.3600000000000003,2.8,-9.26,61.8,21.0,5.38,1.2,6.04,206.35999999999999,67.142,0.4,-2.44
242,2022-01,광주전남,1.8499999999999999,6.771428571428571,-2.292857142857143,60.142857142857146,18.642857142857142,2.2714285714285714,2.7357142857142853,9.37142857142857,192.64285714285714,61.598571428571425,0.3857142857142857,2.4285714285714284
243,2022-01,대구경북,-0.39333333333333337,5.653333333333333,-5.739999999999999,51.733333333333334,14.466666666666667,5.626666666666666,2.146666666666667,8.913333333333332,207.07333333333332,66.77666666666667,3.52,-0.12666666666666673
244,2022-01,대전충청,-2.0153846153846153,3.8923076923076922,-7.607692307692308,61.23076923076923,17.307692307692307,3.730769230769231,1.323076923076923,6.515384615384615,206.23076923076923,66.57153846153845,0.4384615384615384,-0.6923076923076923
245,2022-01,부산경남,1.6125,7.99375,-3.6125,47.0625,8.5,0.08125,1.64375,7.7625,212.86875,68.034375,0.0,1.89375
246,2022-01,서울,-2.2,2.6,-6.2,55.0,21.0,5.5,2.2,7.6,206.9,67.35,3.5,-1.6
247,2022-01,인천,-1.7666666666666668,2.1,-5.466666666666666,57.0,22.333333333333332,8.6,3.1999999999999997,10.166666666666666,197.83333333333334,64.43666666666667,3.6999999999999997,-1.1666666666666667
248,2022-01,전북,-0.7899999999999999,4.75,-5.71,64.9,21.8,2.9899999999999998,1.45,7.35,181.51,58.148,0.04,0.75
249,2022-01,제주,6.325,9.25,3.95,68.25,28.75,31.8,4.025,12.075,139.125,43.845,0.1,5.9
250,2022-02,강원,-1.8928571428571428,4.021428571428571,-7.514285714285714,48.42857142857143,11.428571428571429,5.45,2.0214285714285714,7.685714285714285,216.96428571428572,71.70857142857143,0.09999999999999999,-0.6071428571428571
251,2022-02,경기,-1.98,4.38,-7.9799999999999995,57.2,15.8,5.14,1.7600000000000002,7.4799999999999995,211.88000000000002,69.99,0.9199999999999999,-0.7
252,2022-02,광주전남,1.9857142857142858,7.0928571428571425,-2.6571428571428575,56.42857142857143,16.428571428571427,1.6142857142857143,3.1714285714285713,9.707142857142857,198.35,65.12642857142858,0.5571428571428572,3.7214285714285715
253,2022-02,대구경북,0.22,6.180000000000001,-5.166666666666667,46.733333333333334,13.333333333333334,5.986666666666666,2.7,9.033333333333333,217.89333333333335,71.63066666666667,1.4933333333333332,1.68
254,2022-02,대전충청,-0.9846153846153847,4.892307692307693,-6.53076923076923,55.84615384615385,12.153846153846153,3.661538461538462,1.853846153846154,7.446153846153846,210.1076923076923,69.11153846153846,0.5461538461538462,1.2615384615384615
255,2022-02,부산경남,2.1375,8.15625,-3.31875,42.3125,10.875,0.26875,2.23125,7.81875,225.7,74.160625,0.0,4.15
256,2022-02,서울,-1.1,3.8,-5.3,55.0,21.0,4.7,2.6,7.4,203.8,67.33,5.0,0.8
257,2022-02,인천,-1.0666666666666667,2.733333333333333,-4.766666666666667,59.0,18.333333333333332,3.6,3.5,11.033333333333333,200.1,66.15666666666667,2.033333333333333,0.23333333333333336
258,2022-02,전북,-0.26999999999999996,5.38,-5.5200000000000005,61.7,13.6,6.890000000000001,1.95,7.909999999999999,193.38,63.361000000000004,0.21000000000000002,2.38
259,2022-02,제주,5.4,8.525,2.475,61.75,22.0,20.75,4.425,12.075,137.775,44.7425,0.075,5.825
260,2022-03,강원,6.242857142857143,12.042857142857143,0.6785714285714286,62.142857142857146,9.285714285714286,88.67857142857143,1.7714285714285716,8.77142857142857,187.69285714285712,50.6,0.5857142857142856,6.457142857142857
261,2022-03,경기,6.6,13.080000000000002,0.78,67.0,12.8,92.44,1.58,9.24,179.78,48.458,0.0,6.9
262,2022-03,광주전남,8.785714285714286,14.514285714285714,3.557142857142857,69.21428571428571,16.571428571428573,122.73571428571428,2.664285714285714,11.242857142857144,182.92857142857142,49.26714285714286,0.0,10.278571428571428
263,2022-03,대구경북,7.819999999999999,14.026666666666667,1.8666666666666667,61.86666666666667,11.466666666666667,70.85999999999999,2.1733333333333333,9.74,192.52666666666667,51.89,0.0,9.153333333333334
264,2022-03,대전충청,7.023076923076923,13.276923076923076,0.9692307692307692,65.92307692307692,13.538461538461538,74.95384615384616,1.5769230769230769,8.376923076923077,175.3846153846154,47.39153846153847,0.0,8.738461538461538
